t,cx,cy,theta,Fx,Fy,Mz,Cx,Cy,Cm
8.20250,0.514809,0.513703,-1.025166,3.796175e-02,-9.386592e-03,5.998464e-03,-0.1898,0.0469,-0.0750
8.20500,0.514486,0.513670,-1.025219,3.795643e-02,-9.327856e-03,5.997665e-03,-0.1898,0.0466,-0.0750
8.20750,0.514164,0.513637,-1.025272,3.793678e-02,-9.277834e-03,5.998185e-03,-0.1897,0.0464,-0.0750
8.21000,0.513841,0.513605,-1.025324,3.790657e-02,-9.236770e-03,5.999477e-03,-0.1895,0.0462,-0.0750
8.21250,0.513518,0.513574,-1.025377,3.786921e-02,-9.205075e-03,6.001987e-03,-0.1893,0.0460,-0.0750
8.21500,0.513195,0.513543,-1.025430,3.782592e-02,-9.190643e-03,6.006071e-03,-0.1891,0.0460,-0.0751
8.21750,0.512873,0.513513,-1.025482,3.777965e-02,-9.185751e-03,6.011505e-03,-0.1889,0.0459,-0.0751
8.22000,0.512550,0.513483,-1.025535,3.772781e-02,-9.195283e-03,6.018743e-03,-0.1886,0.0460,-0.0752
8.22250,0.512228,0.513454,-1.025587,3.767044e-02,-9.217409e-03,6.027511e-03,-0.1884,0.0461,-0.0753
8.22500,0.511906,0.513426,-1.025640,3.760808e-02,-9.255023e-03,6.038449e-03,-0.1880,0.0463,-0.0755
8.22750,0.511583,0.513398,-1.025692,3.754820e-02,-9.306604e-03,6.051212e-03,-0.1877,0.0465,-0.0756
8.23000,0.511261,0.513371,-1.025745,3.749432e-02,-9.376101e-03,6.065841e-03,-0.1875,0.0469,-0.0758
8.23250,0.510939,0.513344,-1.025797,3.744901e-02,-9.460273e-03,6.081098e-03,-0.1872,0.0473,-0.0760
8.23500,0.510617,0.513318,-1.025849,3.741064e-02,-9.564073e-03,6.096904e-03,-0.1871,0.0478,-0.0762
8.23750,0.510295,0.513293,-1.025901,3.737341e-02,-9.679848e-03,6.113166e-03,-0.1869,0.0484,-0.0764
8.24000,0.509973,0.513268,-1.025954,3.733843e-02,-9.807388e-03,6.129939e-03,-0.1867,0.0490,-0.0766
8.24250,0.509651,0.513244,-1.026006,3.730155e-02,-9.943635e-03,6.146786e-03,-0.1865,0.0497,-0.0768
8.24500,0.509330,0.513220,-1.026058,3.726242e-02,-1.009306e-02,6.164580e-03,-0.1863,0.0505,-0.0771
8.24750,0.509008,0.513197,-1.026110,3.722456e-02,-1.025360e-02,6.183375e-03,-0.1861,0.0513,-0.0773
8.25000,0.508686,0.513175,-1.026162,3.718725e-02,-1.042589e-02,6.203259e-03,-0.1859,0.0521,-0.0775
8.25250,0.508365,0.513153,-1.026214,3.715242e-02,-1.060396e-02,6.223837e-03,-0.1858,0.0530,-0.0778
8.25500,0.508043,0.513132,-1.026266,3.711496e-02,-1.079204e-02,6.245264e-03,-0.1856,0.0540,-0.0781
8.25750,0.507722,0.513111,-1.026317,3.707507e-02,-1.098671e-02,6.267107e-03,-0.1854,0.0549,-0.0783
8.26000,0.507400,0.513091,-1.026369,3.704158e-02,-1.118556e-02,6.288764e-03,-0.1852,0.0559,-0.0786
8.26250,0.507079,0.513072,-1.026421,3.701661e-02,-1.138316e-02,6.309087e-03,-0.1851,0.0569,-0.0789
8.26500,0.506758,0.513053,-1.026472,3.699909e-02,-1.157896e-02,6.328012e-03,-0.1850,0.0579,-0.0791
8.26750,0.506437,0.513035,-1.026523,3.699325e-02,-1.177171e-02,6.345617e-03,-0.1850,0.0589,-0.0793
8.27000,0.506116,0.513017,-1.026575,3.699970e-02,-1.196007e-02,6.361293e-03,-0.1850,0.0598,-0.0795
8.27250,0.505795,0.513000,-1.026626,3.701908e-02,-1.214049e-02,6.375308e-03,-0.1851,0.0607,-0.0797
8.27500,0.505474,0.512983,-1.026677,3.705505e-02,-1.231385e-02,6.387809e-03,-0.1853,0.0616,-0.0798
8.27750,0.505153,0.512967,-1.026728,3.710613e-02,-1.247119e-02,6.397930e-03,-0.1855,0.0624,-0.0800
8.28000,0.504832,0.512952,-1.026779,3.717540e-02,-1.261534e-02,6.405896e-03,-0.1859,0.0631,-0.0801
8.28250,0.504512,0.512937,-1.026829,3.726344e-02,-1.274383e-02,6.411243e-03,-0.1863,0.0637,-0.0801
8.28500,0.504191,0.512923,-1.026880,3.736894e-02,-1.285416e-02,6.414321e-03,-0.1868,0.0643,-0.0802
8.28750,0.503871,0.512909,-1.026931,3.749113e-02,-1.294040e-02,6.413940e-03,-0.1875,0.0647,-0.0802
8.29000,0.503550,0.512896,-1.026981,3.762509e-02,-1.301077e-02,6.411623e-03,-0.1881,0.0651,-0.0801
8.29250,0.503230,0.512883,-1.027032,3.776679e-02,-1.306229e-02,6.406909e-03,-0.1888,0.0653,-0.0801
8.29500,0.502910,0.512871,-1.027082,3.791179e-02,-1.310235e-02,6.400911e-03,-0.1896,0.0655,-0.0800
8.29750,0.502589,0.512860,-1.027132,3.805372e-02,-1.312870e-02,6.394601e-03,-0.1903,0.0656,-0.0799
8.30000,0.502269,0.512849,-1.027182,3.819092e-02,-1.314206e-02,6.388882e-03,-0.1910,0.0657,-0.0799
8.30250,0.501949,0.512839,-1.027233,3.832062e-02,-1.314115e-02,6.383576e-03,-0.1916,0.0657,-0.0798
8.30500,0.501630,0.512829,-1.027283,3.843899e-02,-1.312642e-02,6.378170e-03,-0.1922,0.0656,-0.0797
8.30750,0.501310,0.512820,-1.027333,3.854080e-02,-1.310082e-02,6.373297e-03,-0.1927,0.0655,-0.0797
8.31000,0.500990,0.512811,-1.027383,3.862706e-02,-1.306331e-02,6.368255e-03,-0.1931,0.0653,-0.0796
8.31250,0.500671,0.512803,-1.027434,3.869889e-02,-1.301335e-02,6.362641e-03,-0.1935,0.0651,-0.0795
8.31500,0.500351,0.512795,-1.027484,3.875517e-02,-1.295538e-02,6.356871e-03,-0.1938,0.0648,-0.0795
8.31750,0.500032,0.512789,-1.027534,3.879632e-02,-1.289363e-02,6.351737e-03,-0.1940,0.0645,-0.0794
8.32000,0.499713,0.512782,-1.027584,3.881887e-02,-1.283146e-02,6.347629e-03,-0.1941,0.0642,-0.0793
8.32250,0.499394,0.512777,-1.027634,3.882215e-02,-1.276994e-02,6.345081e-03,-0.1941,0.0638,-0.0793
8.32500,0.499075,0.512771,-1.027684,3.881044e-02,-1.271117e-02,6.343265e-03,-0.1941,0.0636,-0.0793
8.32750,0.498756,0.512767,-1.027734,3.878347e-02,-1.265628e-02,6.342370e-03,-0.1939,0.0633,-0.0793
8.33000,0.498437,0.512763,-1.027784,3.874402e-02,-1.260825e-02,6.342781e-03,-0.1937,0.0630,-0.0793
8.33250,0.498118,0.512760,-1.027834,3.869830e-02,-1.256573e-02,6.343553e-03,-0.1935,0.0628,-0.0793
8.33500,0.497800,0.512757,-1.027884,3.864524e-02,-1.253691e-02,6.345688e-03,-0.1932,0.0627,-0.0793
8.33750,0.497481,0.512755,-1.027934,3.859104e-02,-1.251951e-02,6.349315e-03,-0.1930,0.0626,-0.0794
8.34000,0.497163,0.512753,-1.027984,3.853625e-02,-1.251198e-02,6.354486e-03,-0.1927,0.0626,-0.0794
8.34250,0.496845,0.512752,-1.028034,3.847839e-02,-1.251444e-02,6.361126e-03,-0.1924,0.0626,-0.0795
8.34500,0.496527,0.512752,-1.028084,3.841657e-02,-1.252897e-02,6.369399e-03,-0.1921,0.0626,-0.0796
8.34750,0.496209,0.512752,-1.028134,3.835513e-02,-1.255576e-02,6.379560e-03,-0.1918,0.0628,-0.0797
8.35000,0.495891,0.512753,-1.028184,3.829597e-02,-1.260022e-02,6.392112e-03,-0.1915,0.0630,-0.0799
8.35250,0.495573,0.512754,-1.028233,3.824392e-02,-1.266115e-02,6.406601e-03,-0.1912,0.0633,-0.0801
8.35500,0.495255,0.512756,-1.028283,3.820223e-02,-1.274122e-02,6.422313e-03,-0.1910,0.0637,-0.0803
8.35750,0.494938,0.512759,-1.028333,3.816693e-02,-1.283800e-02,6.438900e-03,-0.1908,0.0642,-0.0805
8.36000,0.494620,0.512762,-1.028383,3.813547e-02,-1.294831e-02,6.455938e-03,-0.1907,0.0647,-0.0807
8.36250,0.494303,0.512765,-1.028432,3.810376e-02,-1.307266e-02,6.473897e-03,-0.1905,0.0654,-0.0809
8.36500,0.493985,0.512770,-1.028482,3.807113e-02,-1.320478e-02,6.492024e-03,-0.1904,0.0660,-0.0812
8.36750,0.493668,0.512775,-1.028531,3.803667e-02,-1.335121e-02,6.511280e-03,-0.1902,0.0668,-0.0814
8.37000,0.493351,0.512780,-1.028581,3.800340e-02,-1.350911e-02,6.531722e-03,-0.1900,0.0675,-0.0816
8.37250,0.493034,0.512786,-1.028630,3.796925e-02,-1.367875e-02,6.553655e-03,-0.1898,0.0684,-0.0819
8.37500,0.492717,0.512793,-1.028680,3.793438e-02,-1.385614e-02,6.576558e-03,-0.1897,0.0693,-0.0822
8.37750,0.492400,0.512800,-1.028729,3.789938e-02,-1.404512e-02,6.600828e-03,-0.1895,0.0702,-0.0825
8.38000,0.492084,0.512808,-1.028779,3.786514e-02,-1.423859e-02,6.625542e-03,-0.1893,0.0712,-0.0828
8.38250,0.491767,0.512816,-1.028828,3.783297e-02,-1.444158e-02,6.650977e-03,-0.1892,0.0722,-0.0831
8.38500,0.491450,0.512825,-1.028877,3.780811e-02,-1.464534e-02,6.675440e-03,-0.1890,0.0732,-0.0834
8.38750,0.491134,0.512834,-1.028926,3.778955e-02,-1.484915e-02,6.698914e-03,-0.1889,0.0742,-0.0837
8.39000,0.490818,0.512844,-1.028975,3.777913e-02,-1.504998e-02,6.721143e-03,-0.1889,0.0752,-0.0840
8.39250,0.490502,0.512855,-1.029024,3.777990e-02,-1.524769e-02,6.742436e-03,-0.1889,0.0762,-0.0843
8.39500,0.490185,0.512866,-1.029073,3.779463e-02,-1.543675e-02,6.761901e-03,-0.1890,0.0772,-0.0845
8.39750,0.489869,0.512878,-1.029122,3.782319e-02,-1.561715e-02,6.779182e-03,-0.1891,0.0781,-0.0847
8.40000,0.489554,0.512890,-1.029170,3.786732e-02,-1.578707e-02,6.794378e-03,-0.1893,0.0789,-0.0849
8.40250,0.489238,0.512903,-1.029219,3.792629e-02,-1.594190e-02,6.806530e-03,-0.1896,0.0797,-0.0851
8.40500,0.488922,0.512916,-1.029267,3.800431e-02,-1.608178e-02,6.816272e-03,-0.1900,0.0804,-0.0852
8.40750,0.488606,0.512930,-1.029316,3.810123e-02,-1.620359e-02,6.823195e-03,-0.1905,0.0810,-0.0853
8.41000,0.488291,0.512944,-1.029364,3.821362e-02,-1.630454e-02,6.827229e-03,-0.1911,0.0815,-0.0853
8.41250,0.487976,0.512959,-1.029412,3.834049e-02,-1.638808e-02,6.828510e-03,-0.1917,0.0819,-0.0854
8.41500,0.487660,0.512975,-1.029460,3.847316e-02,-1.645286e-02,6.827691e-03,-0.1924,0.0823,-0.0853
8.41750,0.487345,0.512991,-1.029508,3.861098e-02,-1.650576e-02,6.825221e-03,-0.1931,0.0825,-0.0853
8.42000,0.487030,0.513007,-1.029556,3.874780e-02,-1.654005e-02,6.821283e-03,-0.1937,0.0827,-0.0853
8.42250,0.486716,0.513024,-1.029604,3.888208e-02,-1.655816e-02,6.816822e-03,-0.1944,0.0828,-0.0852
8.42500,0.486401,0.513042,-1.029652,3.901225e-02,-1.656067e-02,6.812328e-03,-0.1951,0.0828,-0.0852
8.42750,0.486086,0.513060,-1.029700,3.913491e-02,-1.654538e-02,6.807391e-03,-0.1957,0.0827,-0.0851
8.43000,0.485772,0.513079,-1.029748,3.924488e-02,-1.651988e-02,6.802581e-03,-0.1962,0.0826,-0.0850
8.43250,0.485457,0.513098,-1.029796,3.933704e-02,-1.648215e-02,6.797315e-03,-0.1967,0.0824,-0.0850
8.43500,0.485143,0.513118,-1.029844,3.941458e-02,-1.643509e-02,6.791633e-03,-0.1971,0.0822,-0.0849
8.43750,0.484829,0.513139,-1.029892,3.947736e-02,-1.637737e-02,6.784871e-03,-0.1974,0.0819,-0.0848
8.44000,0.484515,0.513160,-1.029940,3.952190e-02,-1.631545e-02,6.778270e-03,-0.1976,0.0816,-0.0847
8.44250,0.484201,0.513181,-1.029988,3.954969e-02,-1.624841e-02,6.772231e-03,-0.1977,0.0812,-0.0847
8.44500,0.483888,0.513203,-1.030036,3.955881e-02,-1.618358e-02,6.767594e-03,-0.1978,0.0809,-0.0846
8.44750,0.483574,0.513226,-1.030084,3.955130e-02,-1.611818e-02,6.764095e-03,-0.1978,0.0806,-0.0846
8.45000,0.483261,0.513249,-1.030132,3.953246e-02,-1.605568e-02,6.761620e-03,-0.1977,0.0803,-0.0845
8.45250,0.482948,0.513273,-1.030179,3.950181e-02,-1.599571e-02,6.759925e-03,-0.1975,0.0800,-0.0845
8.45500,0.482634,0.513297,-1.030227,3.946028e-02,-1.594274e-02,6.759263e-03,-0.1973,0.0797,-0.0845
8.45750,0.482321,0.513322,-1.030275,3.941269e-02,-1.589877e-02,6.759366e-03,-0.1971,0.0795,-0.0845
8.46000,0.482009,0.513348,-1.030323,3.936042e-02,-1.586681e-02,6.760918e-03,-0.1968,0.0793,-0.0845
8.46250,0.481696,0.513374,-1.030370,3.930536e-02,-1.584678e-02,6.764445e-03,-0.1965,0.0792,-0.0846
8.46500,0.481383,0.513400,-1.030418,3.924962e-02,-1.583219e-02,6.768921e-03,-0.1962,0.0792,-0.0846
8.46750,0.481071,0.513428,-1.030466,3.918954e-02,-1.582897e-02,6.775148e-03,-0.1959,0.0791,-0.0847
8.47000,0.480758,0.513455,-1.030513,3.912722e-02,-1.583771e-02,6.783176e-03,-0.1956,0.0792,-0.0848
8.47250,0.480446,0.513484,-1.030561,3.906645e-02,-1.586054e-02,6.793407e-03,-0.1953,0.0793,-0.0849
8.47500,0.480134,0.513513,-1.030609,3.900829e-02,-1.590228e-02,6.806410e-03,-0.1950,0.0795,-0.0851
8.47750,0.479822,0.513542,-1.030656,3.895750e-02,-1.595994e-02,6.821068e-03,-0.1948,0.0798,-0.0853
8.48000,0.479510,0.513572,-1.030704,3.891279e-02,-1.603959e-02,6.837945e-03,-0.1946,0.0802,-0.0855
8.48250,0.479199,0.513603,-1.030751,3.887423e-02,-1.613495e-02,6.855870e-03,-0.1944,0.0807,-0.0857
8.48500,0.478887,0.513634,-1.030799,3.883572e-02,-1.624585e-02,6.874690e-03,-0.1942,0.0812,-0.0859
8.48750,0.478576,0.513666,-1.030846,3.879450e-02,-1.636841e-02,6.894536e-03,-0.1940,0.0818,-0.0862
8.49000,0.478264,0.513698,-1.030894,3.874975e-02,-1.650054e-02,6.914740e-03,-0.1937,0.0825,-0.0864
8.49250,0.477953,0.513731,-1.030941,3.870516e-02,-1.664773e-02,6.936729e-03,-0.1935,0.0832,-0.0867
8.49500,0.477642,0.513765,-1.030988,3.866055e-02,-1.680398e-02,6.959194e-03,-0.1933,0.0840,-0.0870
8.49750,0.477331,0.513799,-1.031036,3.861206e-02,-1.697184e-02,6.983475e-03,-0.1931,0.0849,-0.0873
8.50000,0.477020,0.513833,-1.031083,3.856174e-02,-1.714840e-02,7.008651e-03,-0.1928,0.0857,-0.0876
8.50250,0.476710,0.513868,-1.031130,3.851569e-02,-1.733480e-02,7.035164e-03,-0.1926,0.0867,-0.0879
8.50500,0.476399,0.513904,-1.031177,3.847195e-02,-1.752946e-02,7.062585e-03,-0.1924,0.0876,-0.0883
8.50750,0.476089,0.513940,-1.031224,3.843188e-02,-1.773162e-02,7.090460e-03,-0.1922,0.0887,-0.0886
8.51000,0.475778,0.513977,-1.031271,3.839865e-02,-1.793740e-02,7.118112e-03,-0.1920,0.0897,-0.0890
8.51250,0.475468,0.514014,-1.031318,3.837474e-02,-1.814490e-02,7.145048e-03,-0.1919,0.0907,-0.0893
8.51500,0.475158,0.514052,-1.031365,3.835957e-02,-1.834692e-02,7.170675e-03,-0.1918,0.0917,-0.0896
8.51750,0.474848,0.514090,-1.031412,3.835656e-02,-1.854581e-02,7.195698e-03,-0.1918,0.0927,-0.0899
8.52000,0.474538,0.514129,-1.031459,3.836608e-02,-1.873800e-02,7.218790e-03,-0.1918,0.0937,-0.0902
8.52250,0.474229,0.514169,-1.031506,3.839201e-02,-1.892293e-02,7.239673e-03,-0.1920,0.0946,-0.0905
8.52500,0.473919,0.514209,-1.031552,3.843438e-02,-1.909889e-02,7.258492e-03,-0.1922,0.0955,-0.0907
8.52750,0.473609,0.514249,-1.031599,3.849395e-02,-1.925960e-02,7.274391e-03,-0.1925,0.0963,-0.0909
8.53000,0.473300,0.514290,-1.031645,3.857070e-02,-1.940352e-02,7.287191e-03,-0.1929,0.0970,-0.0911
8.53250,0.472991,0.514332,-1.031691,3.866913e-02,-1.953003e-02,7.297509e-03,-0.1933,0.0977,-0.0912
8.53500,0.472682,0.514374,-1.031738,3.878315e-02,-1.963592e-02,7.304781e-03,-0.1939,0.0982,-0.0913
8.53750,0.472373,0.514416,-1.031784,3.891064e-02,-1.972405e-02,7.309438e-03,-0.1946,0.0986,-0.0914
8.54000,0.472064,0.514459,-1.031830,3.904330e-02,-1.979296e-02,7.311445e-03,-0.1952,0.0990,-0.0914
8.54250,0.471756,0.514503,-1.031876,3.918071e-02,-1.984578e-02,7.311626e-03,-0.1959,0.0992,-0.0914
8.54500,0.471447,0.514547,-1.031922,3.931790e-02,-1.988214e-02,7.309774e-03,-0.1966,0.0994,-0.0914
8.54750,0.471139,0.514592,-1.031968,3.945222e-02,-1.989704e-02,7.305873e-03,-0.1973,0.0995,-0.0913
8.55000,0.470830,0.514637,-1.032014,3.958447e-02,-1.989377e-02,7.300967e-03,-0.1979,0.0995,-0.0913
8.55250,0.470522,0.514683,-1.032060,3.971296e-02,-1.987092e-02,7.294672e-03,-0.1986,0.0994,-0.0912
8.55500,0.470214,0.514729,-1.032106,3.983027e-02,-1.983611e-02,7.287775e-03,-0.1992,0.0992,-0.0911
8.55750,0.469907,0.514776,-1.032152,3.993483e-02,-1.979178e-02,7.280819e-03,-0.1997,0.0990,-0.0910
8.56000,0.469599,0.514823,-1.032198,4.002508e-02,-1.973754e-02,7.273127e-03,-0.2001,0.0987,-0.0909
8.56250,0.469292,0.514871,-1.032244,4.010234e-02,-1.967513e-02,7.264558e-03,-0.2005,0.0984,-0.0908
8.56500,0.468984,0.514919,-1.032290,4.016168e-02,-1.960427e-02,7.255325e-03,-0.2008,0.0980,-0.0907
8.56750,0.468677,0.514968,-1.032336,4.020386e-02,-1.952832e-02,7.246522e-03,-0.2010,0.0976,-0.0906
8.57000,0.468370,0.515018,-1.032382,4.023101e-02,-1.944738e-02,7.237913e-03,-0.2012,0.0972,-0.0905
8.57250,0.468064,0.515068,-1.032427,4.024528e-02,-1.936659e-02,7.230472e-03,-0.2012,0.0968,-0.0904
8.57500,0.467757,0.515118,-1.032473,4.024761e-02,-1.928619e-02,7.223989e-03,-0.2012,0.0964,-0.0903
8.57750,0.467450,0.515169,-1.032519,4.023902e-02,-1.920983e-02,7.218493e-03,-0.2012,0.0960,-0.0902
8.58000,0.467144,0.515221,-1.032565,4.021901e-02,-1.913809e-02,7.213703e-03,-0.2011,0.0957,-0.0902
8.58250,0.466838,0.515273,-1.032610,4.018809e-02,-1.907605e-02,7.210743e-03,-0.2009,0.0954,-0.0901
8.58500,0.466532,0.515326,-1.032656,4.015029e-02,-1.902513e-02,7.208764e-03,-0.2008,0.0951,-0.0901
8.58750,0.466226,0.515379,-1.032702,4.010578e-02,-1.898538e-02,7.208928e-03,-0.2005,0.0949,-0.0901
8.59000,0.465920,0.515433,-1.032748,4.005597e-02,-1.895479e-02,7.210697e-03,-0.2003,0.0948,-0.0901
8.59250,0.465615,0.515487,-1.032793,4.000438e-02,-1.893115e-02,7.213726e-03,-0.2000,0.0947,-0.0902
8.59500,0.465309,0.515542,-1.032839,3.994626e-02,-1.891901e-02,7.218257e-03,-0.1997,0.0946,-0.0902
8.59750,0.465004,0.515598,-1.032885,3.988640e-02,-1.891998e-02,7.225288e-03,-0.1994,0.0946,-0.0903
8.60000,0.464699,0.515654,-1.032930,3.982736e-02,-1.893691e-02,7.234858e-03,-0.1991,0.0947,-0.0904
8.60250,0.464394,0.515711,-1.032976,3.976884e-02,-1.897297e-02,7.247408e-03,-0.1988,0.0949,-0.0906
8.60500,0.464089,0.515768,-1.033021,3.971262e-02,-1.902607e-02,7.261988e-03,-0.1986,0.0951,-0.0908
8.60750,0.463785,0.515826,-1.033067,3.965572e-02,-1.910249e-02,7.279444e-03,-0.1983,0.0955,-0.0910
8.61000,0.463480,0.515884,-1.033112,3.960169e-02,-1.919765e-02,7.299043e-03,-0.1980,0.0960,-0.0912
8.61250,0.463176,0.515943,-1.033158,3.954198e-02,-1.930743e-02,7.319925e-03,-0.1977,0.0965,-0.0915
8.61500,0.462872,0.516002,-1.033203,3.947482e-02,-1.942908e-02,7.341954e-03,-0.1974,0.0971,-0.0918
8.61750,0.462567,0.516062,-1.033249,3.940234e-02,-1.956330e-02,7.365166e-03,-0.1970,0.0978,-0.0921
8.62000,0.462264,0.516123,-1.033294,3.932612e-02,-1.971100e-02,7.389957e-03,-0.1966,0.0986,-0.0924
8.62250,0.461960,0.516184,-1.033340,3.924615e-02,-1.986984e-02,7.415987e-03,-0.1962,0.0993,-0.0927
8.62500,0.461656,0.516245,-1.033385,3.916155e-02,-2.003712e-02,7.443121e-03,-0.1958,0.1002,-0.0930
8.62750,0.461353,0.516307,-1.033430,3.907542e-02,-2.021250e-02,7.471241e-03,-0.1954,0.1011,-0.0934
8.63000,0.461049,0.516370,-1.033476,3.899652e-02,-2.039768e-02,7.500526e-03,-0.1950,0.1020,-0.0938
8.63250,0.460746,0.516433,-1.033521,3.892409e-02,-2.059173e-02,7.530970e-03,-0.1946,0.1030,-0.0941
8.63500,0.460443,0.516497,-1.033566,3.885756e-02,-2.079226e-02,7.561446e-03,-0.1943,0.1040,-0.0945
8.63750,0.460140,0.516561,-1.033611,3.879972e-02,-2.099951e-02,7.592279e-03,-0.1940,0.1050,-0.0949
8.64000,0.459837,0.516626,-1.033656,3.875350e-02,-2.120781e-02,7.622606e-03,-0.1938,0.1060,-0.0953
8.64250,0.459535,0.516691,-1.033701,3.872044e-02,-2.141273e-02,7.651930e-03,-0.1936,0.1071,-0.0956
8.64500,0.459232,0.516757,-1.033746,3.870036e-02,-2.161069e-02,7.679638e-03,-0.1935,0.1081,-0.0960
8.64750,0.458930,0.516823,-1.033791,3.869703e-02,-2.180552e-02,7.706161e-03,-0.1935,0.1090,-0.0963
8.65000,0.458627,0.516890,-1.033836,3.871216e-02,-2.199200e-02,7.730657e-03,-0.1936,0.1100,-0.0966
8.65250,0.458325,0.516957,-1.033881,3.874892e-02,-2.216544e-02,7.752562e-03,-0.1937,0.1108,-0.0969
8.65500,0.458023,0.517025,-1.033925,3.880607e-02,-2.232401e-02,7.771705e-03,-0.1940,0.1116,-0.0971
8.65750,0.457722,0.517093,-1.033970,3.888182e-02,-2.246295e-02,7.787222e-03,-0.1944,0.1123,-0.0973
8.66000,0.457420,0.517162,-1.034014,3.897972e-02,-2.258240e-02,7.799687e-03,-0.1949,0.1129,-0.0975
8.66250,0.457118,0.517231,-1.034059,3.909456e-02,-2.268077e-02,7.809007e-03,-0.1955,0.1134,-0.0976
8.66500,0.456817,0.517301,-1.034103,3.922149e-02,-2.276040e-02,7.815383e-03,-0.1961,0.1138,-0.0977
8.66750,0.456516,0.517371,-1.034147,3.935443e-02,-2.281963e-02,7.818559e-03,-0.1968,0.1141,-0.0977
8.67000,0.456215,0.517442,-1.034191,3.949219e-02,-2.286031e-02,7.819102e-03,-0.1975,0.1143,-0.0977
8.67250,0.455914,0.517513,-1.034236,3.963081e-02,-2.288383e-02,7.816937e-03,-0.1982,0.1144,-0.0977
8.67500,0.455613,0.517585,-1.034280,3.976538e-02,-2.288903e-02,7.812328e-03,-0.1988,0.1144,-0.0977
8.67750,0.455312,0.517658,-1.034324,3.990239e-02,-2.287102e-02,7.805134e-03,-0.1995,0.1144,-0.0976
8.68000,0.455012,0.517731,-1.034368,4.003926e-02,-2.283537e-02,7.795970e-03,-0.2002,0.1142,-0.0974
8.68250,0.454712,0.517804,-1.034412,4.017263e-02,-2.278229e-02,7.784709e-03,-0.2009,0.1139,-0.0973
8.68500,0.454412,0.517878,-1.034456,4.029738e-02,-2.272046e-02,7.772872e-03,-0.2015,0.1136,-0.0972
8.68750,0.454112,0.517952,-1.034500,4.041334e-02,-2.264843e-02,7.760570e-03,-0.2021,0.1132,-0.0970
8.69000,0.453812,0.518027,-1.034543,4.051813e-02,-2.256626e-02,7.747278e-03,-0.2026,0.1128,-0.0968
8.69250,0.453512,0.518103,-1.034587,4.061068e-02,-2.247095e-02,7.732808e-03,-0.2031,0.1124,-0.0967
8.69500,0.453213,0.518179,-1.034631,4.068561e-02,-2.236666e-02,7.717338e-03,-0.2034,0.1118,-0.0965
8.69750,0.452914,0.518255,-1.034675,4.074579e-02,-2.225343e-02,7.701600e-03,-0.2037,0.1113,-0.0963
8.70000,0.452615,0.518332,-1.034719,4.079363e-02,-2.213297e-02,7.685247e-03,-0.2040,0.1107,-0.0961
8.70250,0.452316,0.518410,-1.034762,4.082809e-02,-2.201232e-02,7.669519e-03,-0.2041,0.1101,-0.0959
8.70500,0.452017,0.518488,-1.034806,4.085226e-02,-2.189137e-02,7.654137e-03,-0.2043,0.1095,-0.0957
8.70750,0.451719,0.518566,-1.034850,4.086317e-02,-2.177293e-02,7.639953e-03,-0.2043,0.1089,-0.0955
8.71000,0.451420,0.518646,-1.034893,4.086370e-02,-2.165674e-02,7.626763e-03,-0.2043,0.1083,-0.0953
8.71250,0.451122,0.518725,-1.034937,4.085131e-02,-2.154956e-02,7.615034e-03,-0.2043,0.1077,-0.0952
8.71500,0.450824,0.518806,-1.034981,4.082858e-02,-2.145078e-02,7.605087e-03,-0.2041,0.1073,-0.0951
8.71750,0.450527,0.518886,-1.035024,4.079522e-02,-2.136126e-02,7.596815e-03,-0.2040,0.1068,-0.0950
8.72000,0.450229,0.518968,-1.035068,4.075421e-02,-2.128228e-02,7.590548e-03,-0.2038,0.1064,-0.0949
8.72250,0.449931,0.519050,-1.035111,4.070860e-02,-2.121174e-02,7.585602e-03,-0.2035,0.1061,-0.0948
8.72500,0.449634,0.519132,-1.035155,4.065455e-02,-2.115356e-02,7.582284e-03,-0.2033,0.1058,-0.0948
8.72750,0.449337,0.519215,-1.035198,4.059669e-02,-2.111016e-02,7.581482e-03,-0.2030,0.1056,-0.0948
8.73000,0.449040,0.519299,-1.035242,4.053686e-02,-2.108533e-02,7.583805e-03,-0.2027,0.1054,-0.0948
8.73250,0.448743,0.519383,-1.035285,4.047640e-02,-2.107969e-02,7.589247e-03,-0.2024,0.1054,-0.0949
8.73500,0.448447,0.519467,-1.035329,4.041243e-02,-2.109596e-02,7.598167e-03,-0.2021,0.1055,-0.0950
8.73750,0.448150,0.519553,-1.035372,4.034700e-02,-2.113487e-02,7.610240e-03,-0.2017,0.1057,-0.0951
8.74000,0.447854,0.519638,-1.035416,4.028195e-02,-2.119571e-02,7.625644e-03,-0.2014,0.1060,-0.0953
8.74250,0.447558,0.519725,-1.035459,4.021395e-02,-2.127321e-02,7.643233e-03,-0.2011,0.1064,-0.0955
8.74500,0.447262,0.519812,-1.035502,4.014007e-02,-2.136518e-02,7.662521e-03,-0.2007,0.1068,-0.0958
8.74750,0.446966,0.519899,-1.035545,4.006361e-02,-2.147185e-02,7.683857e-03,-0.2003,0.1074,-0.0960
8.75000,0.446671,0.519987,-1.035589,3.998533e-02,-2.159258e-02,7.706889e-03,-0.1999,0.1080,-0.0963
8.75250,0.446375,0.520075,-1.035632,3.990523e-02,-2.172658e-02,7.731825e-03,-0.1995,0.1086,-0.0966
