t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.36000,0.581898,0.495450,3.302847e-02,2.034185e-02,9.837315e-01,1.255635e-01,8.725038e-03,1.417843e-04,1.978434e-02,4.106551e-02
0.36250,0.581694,0.495407,3.337522e-02,2.056835e-02,9.836490e-01,1.255634e-01,8.694058e-03,1.141496e-04,1.976458e-02,4.116032e-02
0.36500,0.581489,0.495363,3.372278e-02,2.079574e-02,9.835673e-01,1.255634e-01,8.663144e-03,8.656670e-05,1.974518e-02,4.125451e-02
0.36750,0.581284,0.495320,3.407116e-02,2.102400e-02,9.834864e-01,1.255634e-01,8.632299e-03,5.902359e-05,1.972612e-02,4.134809e-02
0.37000,0.581077,0.495276,3.442033e-02,2.125313e-02,9.834063e-01,1.255634e-01,8.601523e-03,3.152034e-05,1.970739e-02,4.144105e-02
0.37250,0.580870,0.495233,3.477029e-02,2.148312e-02,9.833270e-01,1.255634e-01,8.570809e-03,4.067368e-06,1.968901e-02,4.153340e-02
0.37500,0.580662,0.495190,3.512102e-02,2.171398e-02,9.832485e-01,1.255634e-01,8.540154e-03,-2.333454e-05,1.967094e-02,4.162517e-02
0.37750,0.580453,0.495146,3.547251e-02,2.194570e-02,9.831708e-01,1.255634e-01,8.509552e-03,-5.068548e-05,1.965320e-02,4.171633e-02
0.38000,0.580243,0.495103,3.582474e-02,2.217827e-02,9.830938e-01,1.255634e-01,8.479003e-03,-7.798557e-05,1.963576e-02,4.180692e-02
0.38250,0.580032,0.495059,3.617771e-02,2.241169e-02,9.830176e-01,1.255634e-01,8.448507e-03,-1.052398e-04,1.961863e-02,4.189693e-02
0.38500,0.579821,0.495016,3.653141e-02,2.264595e-02,9.829421e-01,1.255634e-01,8.418067e-03,-1.324561e-04,1.960180e-02,4.198636e-02
0.38750,0.579608,0.494973,3.688581e-02,2.288106e-02,9.828675e-01,1.255634e-01,8.387688e-03,-1.596282e-04,1.958527e-02,4.207523e-02
0.39000,0.579395,0.494929,3.724091e-02,2.311700e-02,9.827936e-01,1.255635e-01,8.357365e-03,-1.867463e-04,1.956902e-02,4.216355e-02
0.39250,0.579181,0.494886,3.759670e-02,2.335377e-02,9.827206e-01,1.255635e-01,8.327095e-03,-2.138042e-04,1.955306e-02,4.225131e-02
0.39500,0.578966,0.494843,3.795346e-02,2.359137e-02,9.826485e-01,1.255635e-01,8.296864e-03,-2.407955e-04,1.953738e-02,4.233852e-02
0.39750,0.578751,0.494800,3.831302e-02,2.382979e-02,9.825772e-01,1.255636e-01,8.266669e-03,-2.677212e-04,1.952197e-02,4.242519e-02
0.40000,0.578534,0.494756,3.867328e-02,2.406904e-02,9.825067e-01,1.255636e-01,8.236509e-03,-2.945919e-04,1.950682e-02,4.251132e-02
0.40250,0.578317,0.494713,3.903421e-02,2.430909e-02,9.824372e-01,1.255636e-01,8.206390e-03,-3.214255e-04,1.949193e-02,4.259693e-02
0.40500,0.578099,0.494670,3.939582e-02,2.454996e-02,9.823684e-01,1.255637e-01,8.176320e-03,-3.482423e-04,1.947730e-02,4.268201e-02
0.40750,0.577880,0.494627,3.975810e-02,2.479164e-02,9.823005e-01,1.255638e-01,8.146297e-03,-3.750543e-04,1.946293e-02,4.276657e-02
0.41000,0.577661,0.494584,4.012102e-02,2.503412e-02,9.822335e-01,1.255638e-01,8.116326e-03,-4.018462e-04,1.944880e-02,4.285062e-02
0.41250,0.577440,0.494541,4.048458e-02,2.527739e-02,9.821673e-01,1.255639e-01,8.086420e-03,-4.286279e-04,1.943491e-02,4.293416e-02
0.41500,0.577219,0.494498,4.084877e-02,2.552146e-02,9.821020e-01,1.255640e-01,8.056575e-03,-4.553948e-04,1.942126e-02,4.301720e-02
0.41750,0.576997,0.494455,4.121358e-02,2.576632e-02,9.820040e-01,1.255640e-01,8.026783e-03,-4.821295e-04,1.940785e-02,4.309974e-02
0.42000,0.576774,0.494412,4.157899e-02,2.601197e-02,9.819041e-01,1.255641e-01,7.997044e-03,-5.088244e-04,1.939466e-02,4.318178e-02
0.42250,0.576550,0.494369,4.194500e-02,2.625839e-02,9.818047e-01,1.255642e-01,7.967351e-03,-5.354742e-04,1.938170e-02,4.326334e-02
0.42500,0.576326,0.494326,4.231159e-02,2.650560e-02,9.817059e-01,1.255643e-01,7.937704e-03,-5.620803e-04,1.936896e-02,4.334442e-02
0.42750,0.576101,0.494284,4.267875e-02,2.675358e-02,9.816075e-01,1.255644e-01,7.908098e-03,-5.886212e-04,1.935644e-02,4.342501e-02
0.43000,0.575875,0.494241,4.304648e-02,2.700232e-02,9.815098e-01,1.255645e-01,7.878543e-03,-6.150914e-04,1.934414e-02,4.350514e-02
